name,white,black,api,native,multiple,hispanic
CRISTINA,0.5065,0.013,0.1095,0.0,0.0019,0.3692
CRISTINE,0.9516,0.0,0.0484,0.0,0.0,0.0
CRISTOBAL,0.0727,0.0,0.0182,0.0,0.0,0.9091
CRISTOPHER,0.8788,0.0,0.0303,0.0,0.0,0.0909
CRISTY,0.9425,0.0,0.046,0.0,0.0,0.0115
CRUZ,0.0278,0.0,0.0,0.0,0.0,0.9722
CRYSTAL,0.8232,0.1001,0.0207,0.0014,0.0041,0.0504
CUC,0.0,0.0,1.0,0.0,0.0,0.0
CUONG,0.0118,0.0,0.9765,0.0,0.0059,0.0059
CURT,0.984,0.0032,0.0128,0.0,0.0,0.0
CURTIS,0.8577,0.109,0.0213,0.001,0.0052,0.0057
CURTISS,0.8605,0.1395,0.0,0.0,0.0,0.0
CYNDI,0.9302,0.0,0.0465,0.0,0.0,0.0233
CYNTHIA,0.8913,0.0488,0.0194,0.0011,0.0016,0.0377
CYRIL,0.6765,0.1324,0.1765,0.0,0.0,0.0147
CYRUS,0.7841,0.125,0.0796,0.0,0.0,0.0114
DA,0.0,0.0,1.0,0.0,0.0,0.0
DAGOBERTO,0.0,0.0,0.0,0.0,0.0,1.0
DAI,0.0833,0.0,0.9167,0.0,0.0,0.0
DAISY,0.2906,0.1094,0.2226,0.0,0.0076,0.3698
DALE,0.9642,0.0186,0.0104,0.001,0.001,0.0049
DALENE,1.0,0.0,0.0,0.0,0.0,0.0
DALIA,0.4839,0.0484,0.0161,0.0,0.0,0.4516
DALJIT,0.0968,0.0,0.8387,0.0645,0.0,0.0
DALLAS,0.9381,0.0524,0.0048,0.0,0.0,0.0048
DALTON,0.8036,0.125,0.0357,0.0,0.0,0.0357
DAMARIS,0.2034,0.017,0.017,0.017,0.017,0.7288
DAMIAN,0.7285,0.0724,0.0181,0.0,0.0,0.181
DAMIEN,0.8268,0.0945,0.0394,0.0,0.0,0.0394
DAMION,0.625,0.325,0.025,0.0,0.0,0.025
DAMON,0.7916,0.1452,0.0328,0.0023,0.0047,0.0234
DAN,0.8721,0.0112,0.0965,0.0022,0.0,0.018
DANA,0.9494,0.0343,0.0068,0.001,0.001,0.0075
DANE,0.9515,0.0097,0.0243,0.0048,0.0,0.0097
DANELLE,0.9,0.0429,0.0,0.0,0.0,0.0571
DANETTE,0.8947,0.0602,0.0075,0.0,0.0,0.0376
DANG,0.0,0.0,1.0,0.0,0.0,0.0
DANH,0.0294,0.0,0.9412,0.0,0.0294,0.0
DANI,0.8448,0.0,0.0517,0.0172,0.0,0.0862
DANIA,0.3226,0.0323,0.0,0.0,0.0,0.6452
DANIAL,0.9706,0.0,0.0,0.0,0.0,0.0294
DANICA,0.9714,0.0286,0.0,0.0,0.0,0.0
DANIEL,0.9049,0.0115,0.0186,0.0017,0.0014,0.0619
DANIELA,0.8105,0.0053,0.0053,0.0,0.0,0.179
DANIELE,0.9592,0.0,0.0,0.0,0.0,0.0408
DANIELLA,0.6875,0.125,0.0156,0.0,0.0156,0.1562
DANIELLE,0.9306,0.0438,0.0038,0.0024,0.0,0.0193
DANILO,0.1154,0.0,0.6538,0.0064,0.0,0.2244
DANITA,0.7414,0.2414,0.0,0.0172,0.0,0.0
DANN,0.9231,0.0,0.0513,0.0,0.0,0.0256
DANNA,0.9035,0.0351,0.0175,0.0088,0.0,0.0351
DANNETTE,0.9143,0.0857,0.0,0.0,0.0,0.0
DANNIE,0.8864,0.0909,0.0,0.0,0.0,0.0227
DANNY,0.7977,0.0354,0.1032,0.0026,0.0031,0.058
DANTE,0.595,0.0826,0.157,0.0,0.0083,0.157
DANUTA,0.9747,0.0,0.0127,0.0,0.0,0.0127
DAO,0.027,0.0,0.946,0.0,0.0,0.027
DAPHNE,0.6765,0.1814,0.1176,0.0,0.0049,0.0196
DARA,0.8841,0.058,0.0435,0.0,0.0,0.0145
DARBY,0.9298,0.0175,0.0351,0.0,0.0175,0.0
DARCI,0.9596,0.0,0.0101,0.0,0.0101,0.0202
DARCIE,0.9516,0.0,0.0161,0.0,0.0161,0.0161
DARCY,0.9697,0.0061,0.003,0.0091,0.0,0.0121
DAREK,1.0,0.0,0.0,0.0,0.0,0.0
DAREN,0.8873,0.0422,0.0704,0.0,0.0,0.0
DARIA,0.8851,0.0575,0.0,0.0,0.0,0.0575
DARIAN,0.7297,0.2162,0.0,0.0,0.0,0.054
DARIN,0.9571,0.0143,0.0179,0.0018,0.0054,0.0036
DARIO,0.3564,0.0099,0.0495,0.0,0.0,0.5842
DARIUS,0.6486,0.3243,0.027,0.0,0.0,0.0
DARIUSZ,0.9737,0.0,0.0,0.0,0.0,0.0263
DARKO,1.0,0.0,0.0,0.0,0.0,0.0
DARLA,0.9676,0.0139,0.0046,0.0,0.0,0.0139
DARLEEN,0.8727,0.0727,0.0364,0.0,0.0,0.0182
DARLENE,0.8674,0.0878,0.0125,0.003,0.0006,0.0287
DARNELL,0.1781,0.8219,0.0,0.0,0.0,0.0
DARON,0.8605,0.093,0.0233,0.0,0.0,0.0233
DARREL,0.9096,0.0692,0.0213,0.0,0.0,0.0
DARRELL,0.8727,0.0976,0.0119,0.0042,0.0026,0.011
DARREN,0.8998,0.046,0.0388,0.0024,0.0016,0.0113
DARRICK,0.7115,0.2308,0.0192,0.0192,0.0,0.0192
DARRIN,0.9325,0.0418,0.0257,0.0,0.0,0.0
DARRON,0.8158,0.1053,0.0526,0.0,0.0,0.0263
DARRYL,0.6902,0.2606,0.0332,0.0053,0.004,0.0066
DARWIN,0.7358,0.0566,0.1006,0.0063,0.0,0.1006
DARYL,0.8655,0.0916,0.0315,0.0014,0.0,0.01
DAT,0.0172,0.0,0.9828,0.0,0.0,0.0
DAVE,0.8281,0.0513,0.0893,0.0022,0.0045,0.0246
DAVID,0.9281,0.0139,0.0239,0.0011,0.0008,0.0322
DAVIN,0.8235,0.0294,0.1176,0.0,0.0,0.0294
DAVINA,0.7368,0.1842,0.0263,0.0,0.0,0.0526
DAVIS,0.7013,0.1169,0.1558,0.0,0.0,0.026
DAWN,0.9515,0.0302,0.0078,0.0013,0.0008,0.0086
DAWNA,0.9697,0.0303,0.0,0.0,0.0,0.0
DAWNE,0.7647,0.1765,0.0,0.0,0.0294,0.0294
DAX,0.9375,0.0,0.0312,0.0,0.0,0.0312
DAYLE,0.9302,0.0,0.0698,0.0,0.0,0.0
DAYNA,0.976,0.008,0.008,0.0,0.0,0.008
DE,0.2333,0.1333,0.6,0.0,0.0,0.0333
DEAN,0.9499,0.0078,0.034,0.0005,0.0014,0.0064
DEANA,0.9375,0.0333,0.0083,0.0,0.0,0.0208
DEANE,0.9767,0.0233,0.0,0.0,0.0,0.0
DEANN,0.9466,0.0153,0.0,0.0,0.0,0.0382
DEANNA,0.9196,0.0362,0.0167,0.0029,0.0022,0.0225
DEANNE,0.969,0.0039,0.0194,0.0039,0.0,0.0039
DEBBI,0.9756,0.0,0.0,0.0,0.0,0.0244
DEBBIE,0.8741,0.0454,0.0329,0.0037,0.0022,0.0417
DEBBY,0.9452,0.0,0.0411,0.0,0.0,0.0137
DEBI,0.9643,0.0,0.0179,0.0,0.0,0.0179
DEBORA,0.9132,0.0499,0.0065,0.0,0.0043,0.026
DEBORAH,0.9394,0.0365,0.0068,0.0009,0.0014,0.0149
DEBRA,0.9426,0.0365,0.0038,0.001,0.0001,0.016
DEBRAH,0.9714,0.0286,0.0,0.0,0.0,0.0
DECLAN,1.0,0.0,0.0,0.0,0.0,0.0
DEDRA,0.7353,0.2353,0.0,0.0,0.0,0.0294
DEE,0.8987,0.022,0.0352,0.0044,0.0044,0.0352
DEEANN,0.9808,0.0,0.0,0.0,0.0,0.0192
DEENA,0.9176,0.044,0.033,0.0,0.0,0.0055
DEEPA,0.1053,0.0,0.8596,0.0175,0.0175,0.0
DEEPAK,0.169,0.0,0.7958,0.0282,0.0,0.007
DEIDRA,0.68,0.3067,0.0,0.0,0.0,0.0133
DEIDRE,0.7738,0.1786,0.0119,0.0059,0.0119,0.0179
DEIRDRE,0.9309,0.0645,0.0,0.0,0.0,0.0046
DEL,0.9032,0.0645,0.0161,0.0,0.0,0.0161
DELAINE,1.0,0.0,0.0,0.0,0.0,0.0
DELANA,0.9333,0.0667,0.0,0.0,0.0,0.0
DELBERT,0.9227,0.0516,0.0103,0.0,0.0,0.0155
DELFINA,0.1463,0.0,0.0732,0.0,0.0,0.7805
DELFINO,0.0857,0.0,0.0286,0.0,0.0,0.8857
DELIA,0.3108,0.0304,0.1014,0.0,0.0034,0.554
DELILAH,0.4412,0.2647,0.0588,0.0294,0.0,0.2059
DELL,0.9189,0.054,0.027,0.0,0.0,0.0
DELLA,0.7877,0.1507,0.0137,0.0,0.0068,0.0411
DELMA,0.6111,0.0,0.0833,0.0,0.0,0.3056
DELMAR,0.9091,0.0227,0.0454,0.0,0.0,0.0227
DELORES,0.6878,0.27,0.0,0.0084,0.0063,0.0274
DELORIS,0.5632,0.4368,0.0,0.0,0.0,0.0
DELPHINE,0.5952,0.3571,0.0238,0.0,0.0,0.0238
DELYNN,1.0,0.0,0.0,0.0,0.0,0.0
DEMETRIA,0.3658,0.4146,0.0488,0.0,0.0,0.1707
DEMETRIO,0.0476,0.0,0.1429,0.0,0.0,0.8095
DEMETRIOS,1.0,0.0,0.0,0.0,0.0,0.0
DEMETRIUS,0.22,0.7,0.0,0.0,0.0,0.08
DENA,0.9377,0.0338,0.0104,0.0026,0.0,0.0156
DENEEN,0.7805,0.1951,0.0,0.0,0.0,0.0244
DENICE,0.879,0.0323,0.0081,0.0,0.0081,0.0726
DENIS,0.91,0.0206,0.0283,0.0026,0.0,0.0386
DENISE,0.9021,0.0541,0.0114,0.0008,0.0015,0.0301
DENNIS,0.9349,0.0193,0.0284,0.0012,0.0012,0.0151
DENNY,0.8049,0.0,0.1463,0.0,0.0081,0.0407
DENTON,0.9412,0.0294,0.0294,0.0,0.0,0.0
DENVER,0.8333,0.1042,0.0,0.0,0.0208,0.0417
DEON,0.551,0.449,0.0,0.0,0.0,0.0
DEREK,0.9042,0.0408,0.044,0.0021,0.001,0.0079
DERIC,0.7879,0.0909,0.0909,0.0,0.0,0.0303
DERICK,0.7465,0.2113,0.0141,0.0141,0.0,0.0141
DERIK,0.9512,0.0244,0.0,0.0,0.0,0.0244
DERON,0.9091,0.0909,0.0,0.0,0.0,0.0
DERRICK,0.5535,0.3512,0.0569,0.005,0.0033,0.0301
DESIREE,0.7143,0.1246,0.0334,0.003,0.0091,0.1155
DESMOND,0.4947,0.3579,0.0632,0.0,0.0105,0.0737
DESPINA,0.9722,0.0,0.0,0.0,0.0,0.0278
DEVIN,0.8916,0.0588,0.0341,0.0031,0.0,0.0124
DEVON,0.8502,0.1111,0.0145,0.0,0.0,0.0242
DEWAYNE,0.7345,0.2478,0.0088,0.0,0.0088,0.0
DEWEY,0.906,0.0513,0.0256,0.0086,0.0,0.0086
DEWITT,0.8438,0.1562,0.0,0.0,0.0,0.0
DEXTER,0.3692,0.4154,0.1769,0.0,0.0077,0.0308
DIAN,0.8139,0.0465,0.1163,0.0,0.0116,0.0116
DIANA,0.8359,0.019,0.0292,0.0025,0.0019,0.1114
DIANE,0.9447,0.0246,0.0125,0.001,0.0008,0.0164
DIANN,0.913,0.0725,0.0072,0.0,0.0,0.0072
DIANNA,0.881,0.0543,0.0104,0.0021,0.0021,0.0501
DIANNE,0.9212,0.0507,0.0129,0.0008,0.0016,0.0129
DICK,0.7333,0.0,0.24,0.0,0.0,0.0267
DIEGO,0.1515,0.0,0.0101,0.0,0.005,0.8333
DIEM,0.0286,0.0,0.9714,0.0,0.0,0.0
DIEP,0.0213,0.0,0.9574,0.0,0.0213,0.0
DIETER,0.9839,0.0,0.0161,0.0,0.0,0.0
DIEU,0.0,0.0,1.0,0.0,0.0,0.0
DIGNA,0.1,0.0,0.1667,0.0,0.0,0.7333
DILIP,0.3125,0.0,0.6562,0.0156,0.0,0.0156
DILLON,0.9149,0.0426,0.0426,0.0,0.0,0.0
DIMITRI,0.8955,0.0597,0.0149,0.0,0.0,0.0298
DIMITRIOS,0.9661,0.017,0.0,0.0,0.0,0.017
DINA,0.8458,0.0223,0.0284,0.0041,0.0,0.0994
DINAH,0.7945,0.0685,0.1096,0.0,0.0,0.0274
DINESH,0.1936,0.0,0.7742,0.0107,0.0107,0.0107
DINH,0.0,0.0,0.9783,0.0,0.0,0.0217
DINO,0.8947,0.015,0.0602,0.0,0.0,0.0301
DION,0.6863,0.2157,0.0294,0.0,0.0,0.0686
DIONISIO,0.0811,0.0,0.4595,0.0,0.0,0.4595
DIONNE,0.5385,0.3974,0.0256,0.0,0.0,0.0385
DIPAK,0.1556,0.0,0.8222,0.0,0.0,0.0222
DIRK,0.9802,0.0099,0.0049,0.0,0.0,0.0049
DIXIE,0.9644,0.0158,0.004,0.004,0.0,0.0119
DMITRI,0.9474,0.0263,0.0,0.0,0.0,0.0263
DMITRIY,0.9882,0.0,0.0118,0.0,0.0,0.0
DMITRY,0.9889,0.0,0.0,0.0,0.0,0.0111
DO,0.0,0.0,1.0,0.0,0.0,0.0
DOAN,0.0333,0.0,0.9667,0.0,0.0,0.0
DOLLY,0.6234,0.0649,0.2597,0.013,0.013,0.026
DOLORES,0.7031,0.0467,0.0308,0.0019,0.0028,0.2148
DOMENIC,0.9722,0.0,0.0185,0.0,0.0,0.0093
DOMENICK,1.0,0.0,0.0,0.0,0.0,0.0
DOMENICO,0.9492,0.0,0.0,0.0,0.0,0.0508
DOMINGO,0.0728,0.0132,0.1722,0.0,0.0,0.7417
DOMINIC,0.892,0.0157,0.0436,0.0,0.0,0.0488
DOMINICK,0.948,0.012,0.016,0.0,0.004,0.02
DOMINIQUE,0.7299,0.1606,0.0292,0.0,0.0073,0.073
DON,0.8763,0.0383,0.0742,0.0024,0.0008,0.008
DONA,0.9474,0.0117,0.0234,0.0,0.0117,0.0058
DONAL,1.0,0.0,0.0,0.0,0.0,0.0
DONALD,0.9506,0.0325,0.0072,0.0017,0.0008,0.0072
DONATO,0.7,0.0,0.175,0.0,0.0,0.125
DONG,0.0266,0.0,0.9734,0.0,0.0,0.0
DONITA,0.8667,0.1333,0.0,0.0,0.0,0.0
DONN,0.9388,0.0,0.0204,0.0,0.0102,0.0306
DONNA,0.9508,0.0261,0.0094,0.001,0.0014,0.0113
DONNELL,0.4792,0.5208,0.0,0.0,0.0,0.0
DONNIE,0.832,0.1312,0.0205,0.0082,0.0,0.0082
DONNY,0.7885,0.0769,0.1346,0.0,0.0,0.0
DONOVAN,0.7926,0.1556,0.0222,0.0,0.0,0.0296
DORA,0.3886,0.0777,0.0466,0.0026,0.0,0.4845
DORCAS,0.6316,0.2105,0.1053,0.0,0.0,0.0526
DOREEN,0.8942,0.0521,0.0205,0.0032,0.0032,0.0269
DORENE,0.8837,0.0349,0.0116,0.0,0.0116,0.0581
DORI,0.9324,0.0135,0.027,0.0,0.0135,0.0135
DORIAN,0.718,0.1923,0.0,0.0,0.0128,0.0769
DORINA,1.0,0.0,0.0,0.0,0.0,0.0
DORINDA,0.8546,0.0546,0.0364,0.0182,0.0182,0.0182
DORIS,0.7628,0.1344,0.0338,0.0023,0.0038,0.0631
DORIT,1.0,0.0,0.0,0.0,0.0,0.0
DORON,1.0,0.0,0.0,0.0,0.0,0.0
DOROTA,0.9516,0.0,0.0323,0.0,0.0,0.0161
DOROTHEA,0.8083,0.15,0.025,0.0,0.0083,0.0083
DOROTHY,0.8286,0.1318,0.0167,0.0035,0.0023,0.0171
DOUG,0.9589,0.0023,0.0297,0.0,0.0,0.0091
DOUGLAS,0.9677,0.0121,0.0101,0.0008,0.0014,0.0079
DOUGLASS,0.9623,0.0189,0.0189,0.0,0.0,0.0
DOV,1.0,0.0,0.0,0.0,0.0,0.0
DOYLE,0.9589,0.0274,0.0137,0.0,0.0,0.0
DRAGAN,0.9714,0.0,0.0286,0.0,0.0,0.0
DRAKE,0.9333,0.0333,0.0333,0.0,0.0,0.0
DREW,0.9771,0.0046,0.0,0.0,0.0,0.0183
DRU,1.0,0.0,0.0,0.0,0.0,0.0
DUANE,0.9219,0.0556,0.0139,0.0017,0.0009,0.0061
DUC,0.0188,0.0,0.9688,0.0,0.0062,0.0062
DUDLEY,0.8276,0.1207,0.0345,0.0,0.0,0.0172
DUKE,0.617,0.0,0.3192,0.0,0.0213,0.0426
DULCE,0.1392,0.0127,0.076,0.0,0.0,0.7722
DUNCAN,0.931,0.0621,0.0,0.0,0.0,0.0069
DUNG,0.0235,0.0,0.9671,0.0,0.0047,0.0047
DUONG,0.0526,0.0,0.9474,0.0,0.0,0.0
DUSTIN,0.9712,0.0025,0.0119,0.0042,0.0017,0.0085
DUSTY,0.9737,0.0,0.0132,0.0,0.0,0.0132
DUY,0.0244,0.0,0.9756,0.0,0.0,0.0
DWAIN,0.8367,0.1633,0.0,0.0,0.0,0.0
DWAINE,0.8611,0.1111,0.0,0.0,0.0,0.0278
DWAYNE,0.748,0.2316,0.0082,0.0041,0.0,0.0082
DWIGHT,0.7901,0.1667,0.0304,0.0,0.0016,0.0112
DYAN,0.8974,0.0513,0.0256,0.0,0.0,0.0256
DYLAN,0.9406,0.0148,0.0346,0.0,0.0,0.0099
DZUNG,0.0,0.0,1.0,0.0,0.0,0.0
EARL,0.8383,0.1341,0.0184,0.001,0.001,0.0072
EARLE,0.9062,0.0625,0.0312,0.0,0.0,0.0
EARLENE,0.7447,0.234,0.0213,0.0,0.0,0.0
EARLINE,0.4848,0.4848,0.0303,0.0,0.0,0.0
EARNEST,0.5618,0.4045,0.0225,0.0,0.0112,0.0
EARNESTINE,0.1613,0.8387,0.0,0.0,0.0,0.0
EBONY,0.0517,0.8793,0.0172,0.0172,0.0,0.0345
ED,0.8433,0.0075,0.0896,0.0075,0.0075,0.0448
EDDIE,0.5014,0.2464,0.1225,0.0014,0.0029,0.1254
EDDY,0.4537,0.1296,0.0741,0.0,0.0,0.3426
EDEN,0.5373,0.1343,0.209,0.0149,0.0298,0.0746
EDGAR,0.3878,0.0388,0.0658,0.0047,0.0023,0.5006
EDGARDO,0.1048,0.0,0.3871,0.0,0.0,0.5081
EDIE,0.9412,0.0,0.0,0.0,0.0294,0.0294
EDILBERTO,0.1081,0.0,0.4865,0.0,0.0,0.4054
EDISON,0.3654,0.1538,0.1346,0.0192,0.0,0.3269
EDITH,0.6955,0.0946,0.0401,0.0016,0.0016,0.1667
EDMOND,0.7366,0.078,0.1561,0.0,0.0,0.0293
EDMUND,0.837,0.0418,0.0705,0.0,0.0022,0.0485
EDMUNDO,0.1587,0.0,0.1905,0.0,0.0,0.6508
EDNA,0.6109,0.1261,0.1348,0.0044,0.0044,0.1196
EDUARD,0.9143,0.0,0.0286,0.0143,0.0,0.0429
EDUARDO,0.1043,0.0033,0.1032,0.0,0.0011,0.7881
EDWARD,0.8922,0.0342,0.0294,0.0015,0.0013,0.0414
EDWIN,0.6741,0.0466,0.0798,0.0007,0.002,0.1968
EDWINA,0.5909,0.2614,0.1136,0.0,0.0,0.0341
EDYTA,1.0,0.0,0.0,0.0,0.0,0.0
EFFIE,0.6956,0.1739,0.1087,0.0,0.0,0.0217
EFRAIN,0.0563,0.0,0.0094,0.0,0.0,0.9343
EFREN,0.0604,0.0,0.1879,0.0,0.0,0.7517
EILEEN,0.9448,0.0094,0.0231,0.001,0.001,0.0207
EKATERINA,1.0,0.0,0.0,0.0,0.0,0.0
ELAINA,0.9184,0.0408,0.0204,0.0,0.0,0.0204
ELAINE,0.8778,0.0448,0.055,0.0008,0.0008,0.0207
ELANA,0.8853,0.0656,0.0164,0.0,0.0,0.0328
ELBA,0.1094,0.0,0.0156,0.0,0.0,0.875
ELBERT,0.5258,0.3711,0.0722,0.0,0.0,0.0309
ELDA,0.2963,0.0556,0.0,0.0,0.0,0.6482
ELDEN,0.8667,0.0667,0.0667,0.0,0.0,0.0
ELDON,0.9914,0.0,0.0086,0.0,0.0,0.0
ELEANOR,0.826,0.0736,0.0622,0.0,0.0028,0.0354
ELEANORE,0.8,0.0,0.0667,0.0,0.0333,0.1
ELEAZAR,0.0588,0.0196,0.0196,0.0,0.0,0.902
ELEFTHERIOS,1.0,0.0,0.0,0.0,0.0,0.0
ELENA,0.6503,0.0098,0.0646,0.0014,0.0028,0.2711
ELENI,0.9492,0.0508,0.0,0.0,0.0,0.0
ELEONORA,0.8824,0.0,0.0294,0.0,0.0,0.0882
ELI,0.8109,0.0597,0.0199,0.0,0.0,0.1094
ELIA,0.2472,0.0112,0.0,0.0,0.0,0.7416
ELIANA,0.4194,0.0323,0.0,0.0,0.0,0.5484
ELIAS,0.4373,0.045,0.0322,0.0032,0.0,0.4823
ELIDA,0.125,0.0,0.0,0.0,0.0,0.875
ELIE,0.8958,0.0208,0.0208,0.0,0.0,0.0625
ELIJAH,0.551,0.3674,0.0408,0.0,0.0102,0.0306
ELIN,1.0,0.0,0.0,0.0,0.0,0.0
ELINOR,0.9286,0.0357,0.0357,0.0,0.0,0.0
ELIO,0.5938,0.0,0.0,0.0,0.0,0.4062
ELIOT,0.8261,0.0,0.0435,0.0,0.0,0.1304
ELISA,0.6584,0.0198,0.0644,0.0025,0.0,0.255
ELISABETH,0.962,0.0022,0.0067,0.0022,0.0,0.0268
ELISE,0.9375,0.0344,0.0125,0.0031,0.0031,0.0094
ELISEO,0.0194,0.0,0.1068,0.0,0.0,0.8738
ELISHA,0.8391,0.092,0.0,0.0,0.0,0.069
ELISSA,0.9559,0.0,0.0,0.0074,0.0,0.0368
ELIZA,0.6064,0.1702,0.0957,0.0106,0.0,0.117
ELIZABETH,0.9055,0.0152,0.0176,0.001,0.001,0.0597
ELKE,1.0,0.0,0.0,0.0,0.0,0.0
ELLA,0.6751,0.2574,0.038,0.0127,0.0,0.0169
ELLEN,0.9497,0.0124,0.0292,0.0011,0.0004,0.0073
ELLIE,0.7679,0.0179,0.125,0.0,0.0,0.0893
ELLIOT,0.8534,0.0628,0.0314,0.0,0.0,0.0524
ELLIOTT,0.8259,0.1244,0.0348,0.005,0.0,0.01
ELLIS,0.7333,0.2333,0.0083,0.0,0.0,0.025
ELLYN,0.9388,0.0,0.0612,0.0,0.0,0.0
ELMA,0.3387,0.129,0.1936,0.0,0.0,0.3387
ELMER,0.6375,0.075,0.0688,0.0062,0.0031,0.2094
ELOISA,0.2182,0.0182,0.1273,0.0,0.0,0.6364
ELOISE,0.6395,0.186,0.0233,0.0,0.0116,0.1395
ELOY,0.0714,0.0119,0.0238,0.0119,0.0,0.881
ELPIDIO,0.2286,0.0,0.2857,0.0,0.0,0.4857
ELSA,0.3299,0.0412,0.0653,0.0034,0.0,0.5601
ELSIE,0.6697,0.1403,0.0679,0.0091,0.0045,0.1086
ELTON,0.7143,0.2468,0.026,0.013,0.0,0.0
ELVA,0.2707,0.0075,0.0075,0.0,0.0,0.7143
ELVIA,0.0725,0.029,0.0072,0.0,0.0,0.8913
ELVIN,0.494,0.1325,0.0723,0.0,0.0,0.3012
ELVIRA,0.3096,0.0377,0.1464,0.0,0.0042,0.5021
ELVIS,0.2143,0.2381,0.0952,0.0,0.0119,0.4405
ELWIN,1.0,0.0,0.0,0.0,0.0,0.0
ELWOOD,0.8406,0.1449,0.0,0.0,0.0,0.0145
ELYSE,0.9346,0.0187,0.0187,0.0,0.0094,0.0187
ELYSSA,1.0,0.0,0.0,0.0,0.0,0.0
ELZBIETA,0.9516,0.0161,0.0,0.0,0.0,0.0323
EMAD,0.7778,0.0185,0.1667,0.0185,0.0,0.0185
EMANUEL,0.5781,0.2109,0.0234,0.0,0.0,0.1875
EMERSON,0.6731,0.0192,0.1731,0.0385,0.0,0.0962
EMERY,0.8448,0.0862,0.0172,0.0172,0.0,0.0345
EMIL,0.9344,0.0109,0.0219,0.0055,0.0,0.0273
EMILE,0.7391,0.1884,0.0,0.0,0.0,0.0725
EMILEE,0.9697,0.0,0.0303,0.0,0.0,0.0
EMILIA,0.4609,0.0078,0.0625,0.0,0.0,0.4688
EMILIANO,0.125,0.0,0.1458,0.0,0.0,0.7292
EMILIE,0.9286,0.0102,0.051,0.0,0.0,0.0102
EMILIO,0.2103,0.0103,0.0308,0.0,0.0051,0.7436
EMILY,0.9203,0.0171,0.042,0.0014,0.0025,0.0167
EMMA,0.5451,0.141,0.062,0.0075,0.0,0.2444
EMMANUEL,0.2848,0.2746,0.1932,0.0,0.0,0.2475
EMMETT,0.7872,0.1808,0.0106,0.0106,0.0,0.0106
EMORY,0.88,0.1,0.0,0.0,0.0,0.02
ENEDINA,0.0,0.0,0.0,0.0,0.0,1.0
ENID,0.7347,0.1429,0.0,0.0,0.0,0.1224
ENRICO,0.6949,0.0339,0.1186,0.0,0.0,0.1525
ENRIQUE,0.0638,0.0,0.0426,0.0,0.0,0.8936
ENRIQUETA,0.1429,0.0,0.0857,0.0,0.0,0.7714
EPIFANIO,0.0303,0.0,0.1212,0.0,0.0,0.8485
ERAN,1.0,0.0,0.0,0.0,0.0,0.0
ERASMO,0.0976,0.0,0.0,0.0,0.0,0.9024
ERIC,0.8953,0.0373,0.035,0.0013,0.0015,0.0297
ERICA,0.8006,0.087,0.0163,0.0021,0.0007,0.0934
ERICH,0.9742,0.0052,0.0052,0.0,0.0,0.0155
ERICK,0.6188,0.0406,0.0375,0.0031,0.0,0.3
ERICKA,0.5298,0.2612,0.0,0.0,0.0,0.209
ERIK,0.9253,0.0131,0.0102,0.0012,0.0,0.0502
ERIKA,0.7352,0.0622,0.0127,0.001,0.0042,0.1846
ERIN,0.9795,0.0047,0.0044,0.0012,0.0009,0.0094
ERINN,0.9189,0.054,0.027,0.0,0.0,0.0
ERLINDA,0.1308,0.0,0.7615,0.0,0.0077,0.1
ERMA,0.622,0.3049,0.0366,0.0,0.0,0.0366
ERNEST,0.7525,0.1187,0.0309,0.0029,0.0022,0.0928
ERNESTINA,0.098,0.0588,0.0196,0.0,0.0,0.8235
ERNESTINE,0.4464,0.4107,0.0179,0.0089,0.0,0.1161
ERNESTO,0.0767,0.0087,0.1376,0.0,0.0,0.777
ERNIE,0.594,0.0301,0.1203,0.0075,0.0075,0.2406
ERNST,0.6667,0.3333,0.0,0.0,0.0,0.0
ERROL,0.4301,0.4946,0.0538,0.0107,0.0,0.0107
ERVIN,0.701,0.2268,0.0,0.0,0.0,0.0722
ERWIN,0.5541,0.051,0.2548,0.0,0.0064,0.1338
ERYN,0.9688,0.0312,0.0,0.0,0.0,0.0
ESMERALDA,0.097,0.0149,0.0597,0.0,0.0,0.8284
ESPERANZA,0.0813,0.0048,0.0718,0.0,0.0,0.8421
ESSIE,0.1471,0.7941,0.0294,0.0,0.0,0.0294
ESTEBAN,0.0786,0.0,0.0281,0.0,0.0,0.8933
ESTELA,0.1083,0.0064,0.0573,0.0,0.0064,0.8217
ESTELLA,0.2842,0.1263,0.0526,0.0,0.0105,0.5263
ESTELLE,0.8537,0.0976,0.0,0.0,0.0,0.0488
ESTER,0.4167,0.0833,0.1667,0.0,0.0,0.3333
ESTHER,0.5296,0.1036,0.1036,0.0057,0.0023,0.2551
ESTRELLA,0.1346,0.0,0.5385,0.0,0.0,0.3269
ETHAN,0.9416,0.0039,0.035,0.0,0.0039,0.0156
ETHEL,0.6079,0.2878,0.0504,0.0072,0.0036,0.0432
ETTA,0.6444,0.2889,0.0222,0.0,0.0222,0.0222
EUGENE,0.8465,0.0667,0.0571,0.0005,0.0018,0.0274
EUGENIA,0.708,0.062,0.0442,0.0,0.0,0.1858
EUGENIO,0.1765,0.0,0.0784,0.0,0.0,0.7451
EULA,0.5,0.5,0.0,0.0,0.0,0.0
EULALIA,0.2941,0.0,0.0294,0.0,0.0,0.6765
EUN,0.0224,0.0,0.9627,0.0,0.0075,0.0075
